traffic_id,timestamp,day,hour,weather,area_type,traffic_density,car_count,bike_count,truck_count,signal_waiting_time_seconds
4486,2025-02-25 15:57:00,Tuesday,15,Cloudy,Industrial,Medium,50,50,8,36
4487,2025-06-13 18:29:00,Friday,18,Clear,Industrial,Medium,28,65,9,49
4488,2025-03-05 04:28:00,Wednesday,4,Stormy,Highway,Low,20,29,5,14
4489,2025-06-17 02:27:00,Tuesday,2,Stormy,Commercial,Low,12,12,1,18
4490,2025-11-14 21:24:00,Friday,21,Clear,Commercial,Low,8,10,2,16
4491,2025-08-31 18:57:00,Sunday,18,Foggy,School Zone,Medium,28,47,13,28
4492,2025-10-06 02:53:00,Monday,2,Clear,Commercial,Low,8,24,4,20
4493,2025-12-22 17:11:00,Monday,17,Cloudy,Residential,Medium,37,53,10,22
4494,2025-09-18 10:28:00,Thursday,10,Clear,Commercial,Medium,41,31,10,45
4495,2025-12-18 08:50:00,Thursday,8,Stormy,School Zone,High,93,124,27,125
4496,2025-05-26 19:23:00,Monday,19,Rainy,Residential,High,54,112,32,162
4497,2025-08-06 14:29:00,Wednesday,14,Foggy,Residential,Medium,27,64,12,45
4498,2025-03-17 09:04:00,Monday,9,Stormy,Residential,Medium,42,50,7,54
4499,2025-12-16 10:49:00,Tuesday,10,Foggy,Commercial,High,118,138,24,173
4500,2025-08-09 05:48:00,Saturday,5,Foggy,Commercial,Medium,43,68,9,46
4501,2025-09-08 08:28:00,Monday,8,Stormy,Highway,High,84,147,20,102
4502,2025-11-30 01:38:00,Sunday,1,Clear,School Zone,Low,14,11,5,17
4503,2025-10-20 16:18:00,Monday,16,Rainy,Highway,Medium,50,57,15,38
4504,2025-09-09 00:41:00,Tuesday,0,Cloudy,School Zone,Medium,27,30,9,29
4505,2025-09-04 05:36:00,Thursday,5,Rainy,Commercial,Medium,37,63,10,39
4506,2025-07-26 14:17:00,Saturday,14,Clear,Highway,Low,20,12,5,12
4507,2025-01-30 13:18:00,Thursday,13,Stormy,Residential,Medium,29,61,7,46
4508,2025-10-22 09:48:00,Wednesday,9,Clear,Highway,Medium,38,32,9,44
4509,2025-07-26 07:11:00,Saturday,7,Foggy,Highway,High,100,113,18,170
4510,2025-07-30 13:11:00,Wednesday,13,Rainy,Industrial,Low,13,22,1,10
4511,2025-07-29 06:54:00,Tuesday,6,Cloudy,Residential,Low,16,25,1,7
4512,2025-02-27 07:52:00,Thursday,7,Stormy,Commercial,Medium,32,39,11,32
4513,2025-06-22 02:59:00,Sunday,2,Foggy,Commercial,Low,16,17,2,17
4514,2025-04-13 18:08:00,Sunday,18,Foggy,Highway,Medium,45,57,13,33
4515,2025-03-10 00:17:00,Monday,0,Clear,Highway,Medium,28,67,6,41
4516,2025-04-07 16:09:00,Monday,16,Clear,School Zone,Low,14,24,1,12
4517,2025-07-26 19:45:00,Saturday,19,Cloudy,Commercial,High,63,101,22,155
4518,2025-04-23 02:12:00,Wednesday,2,Clear,Commercial,Low,5,26,1,18
4519,2025-02-28 07:09:00,Friday,7,Clear,Industrial,High,93,127,37,137
4520,2025-04-17 13:17:00,Thursday,13,Clear,School Zone,Low,9,28,2,13
4521,2025-05-11 13:06:00,Sunday,13,Stormy,Residential,Medium,28,32,11,54
4522,2025-03-25 14:42:00,Tuesday,14,Clear,Highway,Low,6,14,3,9
4523,2025-09-22 00:52:00,Monday,0,Rainy,Residential,Low,9,22,3,20
4524,2025-05-14 15:07:00,Wednesday,15,Rainy,Commercial,Medium,26,56,6,45
4525,2025-12-24 12:22:00,Wednesday,12,Cloudy,Commercial,Medium,35,62,8,30
4526,2025-01-17 16:06:00,Friday,16,Foggy,Highway,Medium,40,42,12,58
4527,2025-01-24 23:08:00,Friday,23,Stormy,Highway,Medium,25,38,10,39
4528,2025-03-01 09:38:00,Saturday,9,Foggy,Commercial,Medium,37,63,12,20
4529,2025-02-17 16:39:00,Monday,16,Stormy,Industrial,Low,17,28,2,16
4530,2025-09-27 00:10:00,Saturday,0,Foggy,Commercial,Low,6,21,0,18
4531,2025-01-13 18:14:00,Monday,18,Rainy,Highway,Medium,38,61,5,25
4532,2025-08-26 17:16:00,Tuesday,17,Stormy,Highway,High,110,105,23,176
4533,2025-02-25 02:11:00,Tuesday,2,Stormy,School Zone,Medium,35,49,9,48
4534,2025-09-17 15:45:00,Wednesday,15,Clear,Industrial,Medium,45,41,10,43
4535,2025-07-13 01:28:00,Sunday,1,Cloudy,Residential,Medium,46,50,10,33
4536,2025-09-13 03:17:00,Saturday,3,Rainy,Residential,Low,13,30,5,9
4537,2025-08-02 22:59:00,Saturday,22,Foggy,School Zone,Low,10,29,5,13
4538,2025-07-06 01:08:00,Sunday,1,Stormy,School Zone,Low,9,15,1,13
4539,2025-04-10 11:20:00,Thursday,11,Cloudy,Highway,Medium,27,37,14,58
4540,2025-07-07 05:07:00,Monday,5,Rainy,Residential,Medium,25,48,5,27
4541,2025-06-17 18:55:00,Tuesday,18,Stormy,Residential,High,115,137,23,121
4542,2025-06-21 15:27:00,Saturday,15,Rainy,School Zone,Medium,41,31,10,51
4543,2025-01-15 15:45:00,Wednesday,15,Cloudy,Highway,Medium,48,52,7,46
4544,2025-05-11 03:01:00,Sunday,3,Stormy,Commercial,Low,12,17,2,20
4545,2025-03-07 02:56:00,Friday,2,Clear,School Zone,Low,10,17,3,12
4546,2025-10-06 11:35:00,Monday,11,Stormy,Industrial,Low,13,23,3,11
4547,2025-01-23 13:01:00,Thursday,13,Cloudy,School Zone,Medium,23,35,5,42
4548,2025-10-07 20:19:00,Tuesday,20,Clear,School Zone,High,118,118,34,94
4549,2025-02-09 15:09:00,Sunday,15,Clear,Industrial,Low,10,30,0,11
4550,2025-11-16 16:52:00,Sunday,16,Stormy,Residential,Medium,50,42,10,22
4551,2025-04-16 02:23:00,Wednesday,2,Foggy,Commercial,Low,13,19,5,12
4552,2025-06-04 04:05:00,Wednesday,4,Stormy,Commercial,Medium,38,47,12,43
4553,2025-10-11 01:27:00,Saturday,1,Clear,School Zone,Low,17,18,5,19
4554,2025-03-14 19:07:00,Friday,19,Foggy,School Zone,High,97,105,25,165
4555,2025-09-12 20:38:00,Friday,20,Clear,Residential,Medium,48,63,12,38
4556,2025-03-08 06:38:00,Saturday,6,Rainy,Residential,Low,6,27,3,14
4557,2025-04-28 14:57:00,Monday,14,Stormy,Industrial,Medium,41,58,15,36
4558,2025-05-10 00:39:00,Saturday,0,Foggy,Residential,Medium,46,51,8,49
4559,2025-04-22 14:41:00,Tuesday,14,Rainy,Industrial,Low,13,10,2,16
4560,2025-04-23 13:34:00,Wednesday,13,Stormy,Highway,Low,16,20,4,6
4561,2025-07-31 20:48:00,Thursday,20,Foggy,Industrial,High,106,141,30,116
4562,2025-02-16 10:05:00,Sunday,10,Rainy,Residential,High,103,118,17,96
4563,2025-11-16 11:32:00,Sunday,11,Foggy,Highway,Low,17,28,2,19
4564,2025-01-22 07:48:00,Wednesday,7,Foggy,Highway,High,106,128,30,162
4565,2025-12-06 06:42:00,Saturday,6,Stormy,Residential,Low,15,23,0,14
4566,2025-11-22 06:46:00,Saturday,6,Clear,Commercial,Low,18,10,1,7
4567,2025-06-02 03:43:00,Monday,3,Clear,School Zone,Medium,31,54,8,58
4568,2025-08-11 16:29:00,Monday,16,Stormy,Highway,Low,16,21,0,6
4569,2025-01-12 17:48:00,Sunday,17,Clear,Industrial,Medium,21,43,14,53
4570,2025-02-25 03:23:00,Tuesday,3,Foggy,Residential,Low,20,23,4,17
4571,2025-06-23 15:28:00,Monday,15,Stormy,Commercial,Low,18,22,2,15
4572,2025-03-10 15:03:00,Monday,15,Stormy,Commercial,Medium,37,65,15,22
4573,2025-04-03 17:44:00,Thursday,17,Foggy,Commercial,High,57,111,35,120
4574,2025-11-14 09:54:00,Friday,9,Clear,Commercial,High,84,118,22,89
4575,2025-07-27 02:37:00,Sunday,2,Stormy,Industrial,Low,15,17,2,20
4576,2025-06-05 13:42:00,Thursday,13,Rainy,Highway,Low,15,17,4,5
4577,2025-10-25 02:19:00,Saturday,2,Foggy,Industrial,Low,7,29,4,9
4578,2025-12-04 13:14:00,Thursday,13,Clear,Highway,Low,6,28,0,12
4579,2025-05-24 15:21:00,Saturday,15,Cloudy,Industrial,Low,8,29,5,11
4580,2025-06-08 18:06:00,Sunday,18,Rainy,Industrial,High,59,131,21,69
4581,2025-03-27 15:01:00,Thursday,15,Clear,Residential,Medium,41,58,5,28
4582,2025-12-30 02:35:00,Tuesday,2,Rainy,Commercial,Low,9,27,3,8
4583,2025-12-29 00:05:00,Monday,0,Clear,Industrial,Low,5,22,2,6
4584,2025-06-25 00:24:00,Wednesday,0,Clear,Industrial,Low,16,28,1,17
4585,2025-07-21 13:38:00,Monday,13,Foggy,Commercial,Low,6,29,4,8
4586,2025-10-11 22:53:00,Saturday,22,Foggy,Residential,Low,18,21,1,11
4587,2025-09-25 14:14:00,Thursday,14,Rainy,Industrial,Medium,40,56,13,43
4588,2025-01-15 09:48:00,Wednesday,9,Stormy,Industrial,High,77,124,39,109
4589,2025-02-04 14:49:00,Tuesday,14,Rainy,Commercial,Medium,40,46,9,39
4590,2025-06-12 14:00:00,Thursday,14,Stormy,Industrial,Low,13,25,0,15
4591,2025-07-01 05:25:00,Tuesday,5,Rainy,Industrial,Medium,30,69,7,54
4592,2025-08-19 12:10:00,Tuesday,12,Stormy,Industrial,Low,12,17,5,20
4593,2025-03-24 13:28:00,Monday,13,Clear,School Zone,Medium,38,49,11,60
4594,2025-08-17 16:55:00,Sunday,16,Cloudy,Commercial,Low,5,25,1,18
4595,2025-01-21 01:07:00,Tuesday,1,Clear,Industrial,Low,6,11,3,7
4596,2025-03-30 02:22:00,Sunday,2,Cloudy,Highway,Low,19,27,5,17
4597,2025-01-18 09:49:00,Saturday,9,Cloudy,Highway,Medium,44,60,5,33
4598,2025-09-06 06:57:00,Saturday,6,Foggy,Industrial,Medium,45,56,11,58
4599,2025-08-01 15:52:00,Friday,15,Clear,School Zone,Low,12,21,3,16
4600,2025-08-06 23:22:00,Wednesday,23,Rainy,School Zone,Low,10,19,2,15
4601,2025-05-08 13:10:00,Thursday,13,Stormy,Highway,Low,19,20,5,12
4602,2025-05-31 23:29:00,Saturday,23,Foggy,Commercial,Low,17,16,3,19
4603,2025-02-18 09:16:00,Tuesday,9,Stormy,Industrial,High,84,128,21,93
4604,2025-11-02 21:26:00,Sunday,21,Rainy,Commercial,Low,18,10,4,6
4605,2025-01-26 04:06:00,Sunday,4,Clear,Highway,Low,5,26,0,14
4606,2025-03-20 23:26:00,Thursday,23,Clear,Commercial,Medium,41,54,8,43
4607,2025-01-24 07:16:00,Friday,7,Foggy,Commercial,High,50,74,40,121
4608,2025-01-21 05:50:00,Tuesday,5,Clear,Industrial,Medium,31,66,12,55
4609,2025-11-19 01:33:00,Wednesday,1,Clear,Residential,Low,18,13,0,8
4610,2025-09-03 04:59:00,Wednesday,4,Cloudy,Commercial,Low,12,22,2,14
4611,2025-07-20 08:12:00,Sunday,8,Clear,Highway,High,53,75,15,140
4612,2025-11-02 04:09:00,Sunday,4,Cloudy,Industrial,Low,5,28,4,12
4613,2025-10-22 22:37:00,Wednesday,22,Stormy,Commercial,Medium,23,50,6,40
4614,2025-05-26 12:17:00,Monday,12,Stormy,Commercial,Medium,50,61,6,44
4615,2025-01-07 13:21:00,Tuesday,13,Rainy,Residential,Low,7,29,0,15
4616,2025-01-03 12:24:00,Friday,12,Stormy,Residential,Low,15,15,1,16
4617,2025-08-16 13:11:00,Saturday,13,Clear,Highway,Low,12,10,2,10
4618,2025-08-17 19:58:00,Sunday,19,Rainy,Residential,High,66,78,26,111
4619,2025-05-05 06:01:00,Monday,6,Rainy,Commercial,Low,20,14,2,8
4620,2025-10-26 00:26:00,Sunday,0,Clear,Commercial,Medium,21,69,8,27
4621,2025-12-22 02:03:00,Monday,2,Clear,Residential,Medium,20,31,13,32
4622,2025-04-30 20:20:00,Wednesday,20,Clear,School Zone,Medium,26,32,7,22
4623,2025-09-03 03:11:00,Wednesday,3,Stormy,School Zone,Low,7,27,2,5
4624,2025-03-03 20:15:00,Monday,20,Cloudy,Industrial,Medium,30,58,6,52
4625,2025-01-04 09:48:00,Saturday,9,Rainy,School Zone,High,57,87,29,160
4626,2025-03-25 08:47:00,Tuesday,8,Rainy,Residential,Medium,26,36,10,56
4627,2025-08-28 02:21:00,Thursday,2,Foggy,Residential,Medium,22,50,12,31
4628,2025-11-27 01:57:00,Thursday,1,Foggy,Highway,Low,19,26,1,16
4629,2025-10-06 18:30:00,Monday,18,Rainy,Commercial,High,98,85,18,142
4630,2025-01-07 17:32:00,Tuesday,17,Clear,Residential,High,58,87,30,85
4631,2025-09-06 02:51:00,Saturday,2,Rainy,School Zone,Low,14,12,0,7
4632,2025-01-27 16:36:00,Monday,16,Cloudy,School Zone,Low,14,13,1,18
4633,2025-03-07 14:36:00,Friday,14,Rainy,School Zone,Low,5,10,1,7
4634,2025-10-14 04:28:00,Tuesday,4,Foggy,Industrial,Low,15,21,4,14
4635,2025-08-27 10:54:00,Wednesday,10,Clear,School Zone,High,120,100,31,88
4636,2025-09-18 01:49:00,Thursday,1,Clear,Commercial,Low,17,17,5,20
4637,2025-08-01 11:17:00,Friday,11,Foggy,School Zone,Medium,28,47,15,58
4638,2025-02-17 18:46:00,Monday,18,Rainy,Highway,High,109,121,16,121
4639,2025-02-24 02:21:00,Monday,2,Cloudy,Residential,Medium,48,53,10,47
4640,2025-10-01 16:06:00,Wednesday,16,Clear,Industrial,Medium,46,59,10,59
4641,2025-05-31 14:20:00,Saturday,14,Foggy,Commercial,Low,8,15,0,7
4642,2025-09-02 22:15:00,Tuesday,22,Rainy,Industrial,Low,10,19,0,19
4643,2025-09-07 07:26:00,Sunday,7,Cloudy,Industrial,High,95,142,17,95
4644,2025-07-26 09:50:00,Saturday,9,Foggy,School Zone,High,67,135,20,171
4645,2025-01-14 15:38:00,Tuesday,15,Rainy,Highway,Medium,35,59,7,57
4646,2025-11-29 13:50:00,Saturday,13,Clear,Highway,Medium,40,38,13,43
4647,2025-09-23 13:29:00,Tuesday,13,Rainy,Highway,Low,5,24,1,16
4648,2025-04-23 21:59:00,Wednesday,21,Foggy,Industrial,Low,12,28,5,11
4649,2025-08-04 01:39:00,Monday,1,Cloudy,Commercial,Low,17,27,0,5
4650,2025-06-20 19:12:00,Friday,19,Cloudy,Highway,High,83,92,26,130
4651,2025-09-14 23:33:00,Sunday,23,Rainy,Residential,Low,9,18,2,18
4652,2025-10-09 13:14:00,Thursday,13,Clear,School Zone,Low,12,19,3,5
4653,2025-01-22 22:17:00,Wednesday,22,Cloudy,Residential,Low,7,10,2,8
4654,2025-10-21 19:52:00,Tuesday,19,Cloudy,School Zone,Medium,48,37,8,40
4655,2025-01-10 00:20:00,Friday,0,Cloudy,Residential,Medium,23,60,7,56
4656,2025-06-26 04:58:00,Thursday,4,Clear,Commercial,Medium,48,55,8,36
4657,2025-04-17 07:31:00,Thursday,7,Stormy,School Zone,High,109,81,23,97
4658,2025-09-02 16:52:00,Tuesday,16,Stormy,Industrial,Low,19,10,0,10
4659,2025-03-04 04:26:00,Tuesday,4,Clear,School Zone,Low,19,14,2,10
4660,2025-09-06 11:59:00,Saturday,11,Clear,Industrial,Low,18,28,0,18
4661,2025-06-20 11:12:00,Friday,11,Cloudy,Residential,Medium,32,33,14,26
4662,2025-03-29 17:08:00,Saturday,17,Rainy,Commercial,Medium,25,36,10,54
4663,2025-06-10 09:08:00,Tuesday,9,Foggy,School Zone,High,64,130,31,133
4664,2025-02-15 08:58:00,Saturday,8,Stormy,Commercial,High,59,130,25,180
4665,2025-09-13 22:47:00,Saturday,22,Cloudy,School Zone,Medium,25,64,13,27
4666,2025-03-11 22:46:00,Tuesday,22,Foggy,Commercial,Medium,46,49,9,52
4667,2025-07-03 10:01:00,Thursday,10,Clear,Industrial,Medium,35,53,10,52
4668,2025-08-21 19:04:00,Thursday,19,Rainy,Industrial,Medium,24,37,12,37
4669,2025-09-04 17:05:00,Thursday,17,Cloudy,School Zone,Medium,26,66,8,58
4670,2025-02-16 08:17:00,Sunday,8,Stormy,Residential,Medium,26,56,15,55
4671,2025-03-30 01:56:00,Sunday,1,Cloudy,Commercial,Low,19,27,0,16
4672,2025-08-08 22:49:00,Friday,22,Rainy,Industrial,Medium,44,53,5,29
4673,2025-05-20 05:50:00,Tuesday,5,Clear,Commercial,Low,18,19,5,12
4674,2025-03-17 04:29:00,Monday,4,Stormy,Commercial,Medium,50,62,5,37
4675,2025-09-17 06:20:00,Wednesday,6,Clear,Residential,Medium,30,62,5,56
4676,2025-11-11 11:15:00,Tuesday,11,Clear,Commercial,Low,20,22,2,15
4677,2025-05-22 14:40:00,Thursday,14,Rainy,Commercial,Low,14,25,5,8
4678,2025-01-26 14:07:00,Sunday,14,Clear,Highway,Medium,42,61,15,37
4679,2025-01-22 17:41:00,Wednesday,17,Foggy,Highway,High,52,110,27,60
4680,2025-12-18 17:58:00,Thursday,17,Rainy,Commercial,High,108,140,17,167
4681,2025-07-18 20:32:00,Friday,20,Cloudy,Highway,High,84,81,34,156
4682,2025-01-09 16:31:00,Thursday,16,Foggy,Commercial,Low,10,25,0,11
4683,2025-02-14 07:54:00,Friday,7,Stormy,Highway,High,74,118,34,74
4684,2025-12-07 02:36:00,Sunday,2,Stormy,Industrial,Low,18,21,3,5
4685,2025-11-09 10:06:00,Sunday,10,Cloudy,Highway,Medium,24,42,10,47
4686,2025-01-03 05:45:00,Friday,5,Cloudy,Industrial,Low,19,21,1,9
4687,2025-12-06 00:47:00,Saturday,0,Clear,School Zone,Medium,30,61,9,33
4688,2025-09-22 19:14:00,Monday,19,Stormy,Highway,High,51,127,39,177
4689,2025-01-07 13:56:00,Tuesday,13,Foggy,Commercial,Low,12,14,3,7
4690,2025-05-09 10:11:00,Friday,10,Rainy,Residential,Medium,26,32,15,21
4691,2025-01-27 11:09:00,Monday,11,Foggy,Industrial,Medium,42,42,15,28
4692,2025-02-18 04:32:00,Tuesday,4,Clear,School Zone,Low,10,20,0,13
4693,2025-11-05 11:58:00,Wednesday,11,Cloudy,Industrial,Low,13,24,0,16
4694,2025-12-14 00:39:00,Sunday,0,Clear,Industrial,Low,6,27,2,18
4695,2025-08-05 01:55:00,Tuesday,1,Stormy,Commercial,Medium,40,62,6,45
4696,2025-05-21 12:21:00,Wednesday,12,Rainy,Highway,Low,13,19,5,13
4697,2025-06-13 04:03:00,Friday,4,Rainy,School Zone,Medium,31,56,7,44
4698,2025-07-22 05:46:00,Tuesday,5,Foggy,Commercial,Medium,27,60,8,50
4699,2025-09-17 12:36:00,Wednesday,12,Rainy,Industrial,Medium,36,64,10,21
4700,2025-11-20 13:15:00,Thursday,13,Clear,School Zone,Medium,29,49,14,34
4701,2025-05-02 07:20:00,Friday,7,Cloudy,Industrial,Medium,33,30,14,28
4702,2025-11-17 01:36:00,Monday,1,Stormy,Industrial,Low,7,23,3,17
4703,2025-03-09 07:41:00,Sunday,7,Cloudy,Commercial,Medium,42,54,12,30
4704,2025-04-30 04:58:00,Wednesday,4,Rainy,Highway,Low,15,16,0,12
4705,2025-08-06 00:46:00,Wednesday,0,Clear,Highway,Low,18,10,0,13
4706,2025-01-30 15:00:00,Thursday,15,Foggy,Residential,Medium,25,52,13,20
4707,2025-09-01 05:27:00,Monday,5,Foggy,Highway,Medium,45,38,10,48
4708,2025-05-23 17:06:00,Friday,17,Foggy,Residential,High,64,76,27,125
4709,2025-01-01 08:44:00,Wednesday,8,Rainy,School Zone,High,67,143,22,140
4710,2025-05-20 22:48:00,Tuesday,22,Clear,Highway,Medium,37,47,9,42
4711,2025-01-12 03:56:00,Sunday,3,Cloudy,School Zone,Medium,39,41,15,50
4712,2025-06-25 18:52:00,Wednesday,18,Cloudy,Residential,Medium,30,58,10,25
4713,2025-11-17 13:01:00,Monday,13,Foggy,Highway,Medium,47,52,6,29
4714,2025-03-02 16:22:00,Sunday,16,Stormy,Residential,Medium,44,50,6,57
4715,2025-04-29 08:04:00,Tuesday,8,Foggy,Industrial,High,87,139,33,158
4716,2025-08-22 21:32:00,Friday,21,Stormy,Industrial,Low,18,21,2,19
4717,2025-12-01 03:23:00,Monday,3,Cloudy,Residential,Medium,34,64,14,56
4718,2025-08-30 19:09:00,Saturday,19,Stormy,Industrial,High,75,118,18,142
4719,2025-01-20 13:14:00,Monday,13,Stormy,School Zone,Low,12,20,5,17
4720,2025-01-09 20:49:00,Thursday,20,Clear,Residential,High,70,81,21,81
4721,2025-11-15 23:43:00,Saturday,23,Foggy,Residential,Low,6,11,1,12
4722,2025-12-16 09:10:00,Tuesday,9,Foggy,Industrial,Medium,33,41,15,58
4723,2025-10-09 19:23:00,Thursday,19,Clear,Highway,High,95,132,25,164
4724,2025-09-05 05:12:00,Friday,5,Cloudy,School Zone,Low,11,14,1,18
4725,2025-06-10 08:39:00,Tuesday,8,Clear,Highway,High,98,83,23,84
4726,2025-06-26 13:00:00,Thursday,13,Clear,Residential,Medium,29,51,13,27
4727,2025-10-07 13:51:00,Tuesday,13,Foggy,Commercial,Low,14,28,3,11
4728,2025-06-09 20:09:00,Monday,20,Clear,Industrial,High,112,93,17,95
4729,2025-08-21 08:15:00,Thursday,8,Cloudy,Industrial,High,52,133,38,163
4730,2025-06-16 23:16:00,Monday,23,Cloudy,Industrial,Low,6,23,1,7
4731,2025-04-03 05:17:00,Thursday,5,Foggy,Commercial,Low,7,29,1,18
4732,2025-06-10 09:00:00,Tuesday,9,Cloudy,Highway,High,58,116,31,129
4733,2025-01-08 16:14:00,Wednesday,16,Clear,Residential,Medium,39,70,11,32
4734,2025-02-10 00:33:00,Monday,0,Foggy,Residential,Medium,24,40,13,51
4735,2025-07-16 02:55:00,Wednesday,2,Clear,Commercial,Medium,45,63,10,23
4736,2025-01-23 20:00:00,Thursday,20,Foggy,Highway,High,104,94,26,169
4737,2025-02-01 15:16:00,Saturday,15,Foggy,Residential,Low,14,15,3,20
4738,2025-01-27 20:16:00,Monday,20,Cloudy,Commercial,High,80,74,27,135
4739,2025-08-08 11:37:00,Friday,11,Cloudy,Commercial,Low,9,17,4,13
4740,2025-11-01 23:55:00,Saturday,23,Cloudy,Commercial,Low,15,13,2,7
4741,2025-05-27 07:19:00,Tuesday,7,Clear,School Zone,Medium,41,48,12,51
4742,2025-03-01 18:24:00,Saturday,18,Clear,Commercial,Medium,24,55,5,43
4743,2025-11-04 18:59:00,Tuesday,18,Clear,School Zone,High,100,135,34,79
4744,2025-02-22 15:27:00,Saturday,15,Rainy,Commercial,Low,8,29,2,13
4745,2025-03-08 19:20:00,Saturday,19,Stormy,Residential,Medium,21,63,10,36
4746,2025-12-22 05:51:00,Monday,5,Clear,School Zone,Low,8,23,4,8
4747,2025-11-11 07:23:00,Tuesday,7,Foggy,Residential,High,86,106,15,155
4748,2025-10-12 10:46:00,Sunday,10,Rainy,Highway,Medium,41,50,5,50
4749,2025-07-23 08:01:00,Wednesday,8,Clear,Highway,High,56,133,40,76
4750,2025-12-24 00:40:00,Wednesday,0,Cloudy,Residential,Low,5,30,2,19
4751,2025-04-07 08:51:00,Monday,8,Rainy,School Zone,High,84,131,15,61
4752,2025-01-05 07:28:00,Sunday,7,Stormy,Industrial,High,100,96,21,124
4753,2025-01-02 17:27:00,Thursday,17,Rainy,School Zone,High,105,102,28,95
4754,2025-10-16 23:10:00,Thursday,23,Stormy,Residential,Low,18,19,2,16
4755,2025-12-29 23:48:00,Monday,23,Cloudy,Industrial,Medium,29,54,11,53
4756,2025-02-28 17:34:00,Friday,17,Foggy,Highway,Medium,40,32,8,59
4757,2025-12-31 14:47:00,Wednesday,14,Clear,Highway,Low,11,11,3,7
4758,2025-12-04 06:11:00,Thursday,6,Cloudy,Commercial,Low,16,30,5,18
4759,2025-12-14 19:07:00,Sunday,19,Stormy,Industrial,High,63,80,38,130
4760,2025-09-20 20:53:00,Saturday,20,Stormy,Commercial,Medium,30,33,9,47
4761,2025-05-29 13:22:00,Thursday,13,Rainy,School Zone,Medium,28,41,15,42
4762,2025-09-09 19:14:00,Tuesday,19,Stormy,Industrial,Medium,30,49,10,23
4763,2025-10-28 04:26:00,Tuesday,4,Clear,Commercial,Medium,49,47,12,56
4764,2025-11-28 21:41:00,Friday,21,Clear,School Zone,Medium,50,44,9,56
4765,2025-05-08 04:46:00,Thursday,4,Clear,Industrial,Medium,23,52,13,42
4766,2025-06-18 17:52:00,Wednesday,17,Cloudy,Residential,High,84,86,16,106
4767,2025-01-23 15:44:00,Thursday,15,Foggy,School Zone,Low,15,25,4,14
4768,2025-02-04 19:24:00,Tuesday,19,Clear,Commercial,Medium,22,44,8,35
4769,2025-04-19 21:36:00,Saturday,21,Rainy,School Zone,Low,9,14,4,16
4770,2025-08-08 23:03:00,Friday,23,Cloudy,Residential,Low,6,28,2,10
4771,2025-11-06 23:05:00,Thursday,23,Rainy,Commercial,Medium,41,50,6,57
4772,2025-04-25 16:57:00,Friday,16,Clear,Industrial,Low,5,12,0,8
4773,2025-01-02 14:29:00,Thursday,14,Rainy,School Zone,Medium,46,42,10,41
4774,2025-07-08 07:11:00,Tuesday,7,Clear,Highway,High,58,88,38,144
4775,2025-06-08 15:30:00,Sunday,15,Rainy,Commercial,Low,13,20,0,11
4776,2025-09-20 01:29:00,Saturday,1,Foggy,Commercial,Medium,28,69,7,35
4777,2025-05-30 14:53:00,Friday,14,Foggy,Residential,Low,14,17,2,17
4778,2025-11-07 22:51:00,Friday,22,Rainy,Highway,Low,9,10,1,10
4779,2025-09-19 15:05:00,Friday,15,Clear,Commercial,Low,15,11,0,9
4780,2025-05-18 02:27:00,Sunday,2,Rainy,Highway,Low,19,11,2,12
4781,2025-09-30 13:41:00,Tuesday,13,Rainy,Residential,Low,11,20,2,19
4782,2025-05-09 08:55:00,Friday,8,Cloudy,Residential,High,50,86,33,156
4783,2025-01-25 05:17:00,Saturday,5,Clear,School Zone,Low,19,17,3,13
4784,2025-02-09 22:02:00,Sunday,22,Foggy,Commercial,Medium,25,49,14,53
4785,2025-05-28 01:47:00,Wednesday,1,Rainy,Highway,Low,19,15,1,16
4786,2025-11-09 06:46:00,Sunday,6,Cloudy,Industrial,Medium,47,39,15,28
4787,2025-11-22 18:44:00,Saturday,18,Clear,Residential,High,57,114,18,131
4788,2025-09-01 09:45:00,Monday,9,Foggy,Commercial,Medium,41,50,8,58
4789,2025-03-06 20:36:00,Thursday,20,Clear,Highway,Medium,23,51,15,50
4790,2025-06-13 07:38:00,Friday,7,Rainy,Commercial,High,51,142,26,65
4791,2025-01-19 21:41:00,Sunday,21,Foggy,Highway,Medium,41,53,14,30
4792,2025-07-01 09:12:00,Tuesday,9,Foggy,Industrial,High,79,141,40,176
4793,2025-11-19 21:10:00,Wednesday,21,Foggy,School Zone,Medium,48,54,11,60
4794,2025-03-08 22:58:00,Saturday,22,Stormy,Highway,Medium,21,48,6,40
4795,2025-11-20 12:59:00,Thursday,12,Cloudy,Highway,Medium,42,57,7,51
4796,2025-09-10 04:10:00,Wednesday,4,Stormy,Commercial,Low,5,18,4,6
4797,2025-10-25 02:27:00,Saturday,2,Cloudy,Highway,Low,8,13,5,10
4798,2025-11-28 17:51:00,Friday,17,Rainy,Commercial,Medium,47,67,11,31
4799,2025-07-19 01:44:00,Saturday,1,Foggy,Commercial,Medium,40,58,9,47
4800,2025-04-07 22:05:00,Monday,22,Clear,Highway,Low,9,10,0,18
4801,2025-06-05 14:49:00,Thursday,14,Foggy,School Zone,Medium,46,36,9,56
4802,2025-01-18 12:48:00,Saturday,12,Cloudy,Industrial,Low,8,24,4,17
4803,2025-09-01 06:47:00,Monday,6,Foggy,School Zone,Low,19,17,2,19
