air_id,country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollution_level
611,India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",2026-03-03 15:00:00,30.075911,78.285955,NO2,17.0,24.0,20.0,Low
612,India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",2026-03-03 15:00:00,23.685297,86.945968,SO2,21.0,103.0,50.0,Low
613,India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",2026-03-03 15:00:00,23.685297,86.945968,OZONE,12.0,37.0,30.0,Low
614,India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",2026-03-03 15:00:00,23.618183,87.105718,NO2,12.0,26.0,20.0,Low
615,India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",2026-03-03 15:00:00,23.618183,87.105718,CO,24.0,114.0,80.0,Moderate
616,India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",2026-03-03 15:00:00,22.760558,88.361759,CO,40.0,104.0,56.0,Moderate
617,India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",2026-03-03 15:00:00,23.508764,87.35444,PM10,50.0,154.0,101.0,High
618,India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",2026-03-03 15:00:00,23.508764,87.35444,NO2,25.0,73.0,46.0,Low
619,India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",2026-03-03 15:00:00,23.508764,87.35444,NH3,14.0,16.0,15.0,Low
620,India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",2026-03-03 15:00:00,23.508764,87.35444,CO,42.0,103.0,83.0,Moderate
621,India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB",2026-03-03 15:00:00,23.549395,87.300496,CO,12.0,92.0,54.0,Moderate
622,India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",2026-03-03 15:00:00,22.06047,88.109737,NH3,2.0,8.0,5.0,Low
623,India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",2026-03-03 15:00:00,22.06047,88.109737,SO2,10.0,25.0,16.0,Low
624,India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",2026-03-03 15:00:00,22.06047,88.109737,OZONE,18.0,28.0,25.0,Low
625,India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",2026-03-03 15:00:00,22.629801,88.352017,NO2,22.0,173.0,80.0,Moderate
626,India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",2026-03-03 15:00:00,22.629801,88.352017,SO2,11.0,27.0,16.0,Low
627,India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",2026-03-03 15:00:00,22.554954,88.292568,NH3,1.0,2.0,1.0,Low
628,India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",2026-03-03 15:00:00,22.554954,88.292568,OZONE,12.0,69.0,54.0,Moderate
629,India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",2026-03-03 15:00:00,22.602557,88.310566,NO2,5.0,109.0,50.0,Low
630,India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",2026-03-03 15:00:00,22.602557,88.310566,OZONE,15.0,149.0,106.0,High
631,India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",2026-03-03 15:00:00,22.611968,88.347422,NO2,20.0,51.0,35.0,Low
632,India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",2026-03-03 15:00:00,22.568732,88.279728,NH3,4.0,15.0,8.0,Low
633,India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",2026-03-03 15:00:00,22.536751,88.363802,PM2.5,59.0,302.0,174.0,High
634,India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",2026-03-03 15:00:00,22.536751,88.363802,NO2,21.0,120.0,69.0,Moderate
635,India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",2026-03-03 15:00:00,22.536751,88.363802,NH3,6.0,14.0,9.0,Low
636,India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",2026-03-03 15:00:00,22.58157,88.410025,PM2.5,59.0,259.0,148.0,High
637,India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",2026-03-03 15:00:00,22.58157,88.410025,OZONE,13.0,74.0,58.0,Moderate
638,India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",2026-03-03 15:00:00,22.55664,88.342674,PM2.5,52.0,321.0,166.0,High
639,India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",2026-03-03 15:00:00,22.55664,88.342674,PM10,55.0,209.0,121.0,High
640,India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",2026-03-03 15:00:00,22.55664,88.342674,SO2,8.0,37.0,14.0,Low
641,India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",2026-03-03 15:00:00,22.49929,88.36917,NO2,18.0,56.0,33.0,Low
642,India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",2026-03-03 15:00:00,22.49929,88.36917,NH3,5.0,10.0,7.0,Low
643,India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",2026-03-03 15:00:00,22.49929,88.36917,SO2,2.0,5.0,3.0,Low
644,India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",2026-03-03 15:00:00,22.627847,88.380669,NH3,12.0,13.0,12.0,Low
645,India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",2026-03-03 15:00:00,22.627847,88.380669,CO,24.0,117.0,37.0,Low
646,India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",2026-03-03 15:00:00,22.544808,88.340369,NO2,19.0,54.0,40.0,Low
647,India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",2026-03-03 15:00:00,26.687923,88.41525,PM10,79.0,168.0,110.0,High
648,India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",2026-03-03 15:00:00,26.687923,88.41525,OZONE,17.0,92.0,80.0,Moderate
649,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2026-03-03 15:00:00,17.72,83.3,CO,6.0,104.0,20.0,Low
650,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2026-03-03 15:00:00,17.72,83.3,OZONE,5.0,66.0,42.0,Low
651,India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",2026-03-03 15:00:00,27.103358,93.679645,PM2.5,12.0,161.0,82.0,Moderate
652,India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",2026-03-03 15:00:00,27.103358,93.679645,NH3,1.0,1.0,1.0,Low
653,India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",2026-03-03 15:00:00,26.071318,91.87488,SO2,21.0,33.0,32.0,Low
654,India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",2026-03-03 15:00:00,26.10887,91.589544,PM10,116.0,139.0,129.0,High
655,India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",2026-03-03 15:00:00,26.10887,91.589544,OZONE,12.0,16.0,15.0,Low
656,India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",2026-03-03 15:00:00,26.1875,91.744194,PM10,37.0,110.0,68.0,Moderate
657,India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",2026-03-03 15:00:00,26.80365,84.51954,NH3,1.0,1.0,1.0,Low
658,India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",2026-03-03 15:00:00,26.80365,84.51954,SO2,19.0,44.0,32.0,Low
659,India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",2026-03-03 15:00:00,25.251013,86.989001,NH3,1.0,1.0,1.0,Low
660,India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",2026-03-03 15:00:00,25.251013,86.989001,CO,12.0,28.0,18.0,Low
661,India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",2026-03-03 15:00:00,25.265194,87.012947,PM10,59.0,138.0,91.0,Moderate
662,India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",2026-03-03 15:00:00,25.204762,85.51496,CO,35.0,89.0,61.0,Moderate
663,India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",2026-03-03 15:00:00,25.56752,83.966379,PM10,39.0,98.0,71.0,Moderate
664,India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",2026-03-03 15:00:00,24.762518,84.982348,PM2.5,41.0,118.0,76.0,Moderate
665,India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",2026-03-03 15:00:00,24.762518,84.982348,NO2,13.0,39.0,22.0,Low
666,India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",2026-03-03 15:00:00,24.762518,84.982348,NH3,4.0,5.0,5.0,Low
667,India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",2026-03-03 15:00:00,24.762518,84.982348,SO2,9.0,14.0,11.0,Low
668,India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",2026-03-03 15:00:00,25.697189,85.2459,CO,26.0,52.0,39.0,Low
669,India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",2026-03-03 15:00:00,25.560083,87.553265,PM2.5,28.0,130.0,63.0,Moderate
670,India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",2026-03-03 15:00:00,26.088131,87.938403,PM10,39.0,199.0,84.0,Moderate
671,India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",2026-03-03 15:00:00,26.987634,94.636574,PM10,30.0,79.0,50.0,Low
672,India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",2026-03-03 15:00:00,26.146529,87.454184,SO2,19.0,58.0,38.0,Low
673,India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",2026-03-03 15:00:00,25.56261,84.663264,PM10,31.0,115.0,75.0,Moderate
674,India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",2026-03-03 15:00:00,25.56261,84.663264,NO2,6.0,9.0,7.0,Low
675,India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",2026-03-03 15:00:00,25.56261,84.663264,OZONE,5.0,10.0,8.0,Low
676,India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",2026-03-03 15:00:00,25.42742,86.138861,NH3,3.0,4.0,4.0,Low
677,India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",2026-03-03 15:00:00,25.42742,86.138861,SO2,21.0,27.0,25.0,Low
678,India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",2026-03-03 15:00:00,14.465052,78.824187,NH3,4.0,4.0,4.0,Low
679,India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",2026-03-03 15:00:00,13.67,79.35,NO2,13.0,71.0,43.0,Low
680,India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",2026-03-03 15:00:00,13.615387,79.40923,SO2,12.0,14.0,13.0,Low
681,India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",2026-03-03 15:00:00,13.615387,79.40923,OZONE,28.0,31.0,29.0,Low
682,India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",2026-03-03 15:00:00,16.536107,80.594233,CO,26.0,28.0,27.0,Low
683,India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",2026-03-03 15:00:00,26.181742,91.78063,SO2,,,,Unknown
684,India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",2026-03-03 15:00:00,26.349082,92.68449,NO2,1.0,1.0,1.0,Low
685,India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",2026-03-03 15:00:00,26.349082,92.68449,SO2,9.0,16.0,13.0,Low
686,India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",2026-03-03 15:00:00,26.446912,91.439057,NO2,14.0,15.0,14.0,Low
687,India,Assam,Silchar,"Tarapur, Silchar - PCBA",2026-03-03 15:00:00,24.82827,92.79525,NH3,1.0,1.0,1.0,Low
688,India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",2026-03-03 15:00:00,16.509717,80.612222,PM2.5,60.0,114.0,85.0,Moderate
689,India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",2026-03-03 15:00:00,16.509717,80.612222,SO2,15.0,16.0,16.0,Low
690,India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",2026-03-03 15:00:00,16.554731,80.64911,PM2.5,53.0,76.0,69.0,Moderate
691,India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",2026-03-03 15:00:00,16.554731,80.64911,CO,24.0,36.0,35.0,Low
692,India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",2026-03-03 15:00:00,16.554731,80.64911,OZONE,10.0,13.0,12.0,Low
693,India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",2026-03-03 15:00:00,25.780826,84.744677,PM2.5,37.0,87.0,59.0,Moderate
694,India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",2026-03-03 15:00:00,25.780826,84.744677,NH3,3.0,11.0,7.0,Low
695,India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",2026-03-03 15:00:00,24.792403,84.992416,NO2,11.0,12.0,12.0,Low
696,India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",2026-03-03 15:00:00,24.792403,84.992416,CO,1.0,46.0,18.0,Low
697,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2026-03-03 15:00:00,16.515083,80.518167,NO2,13.0,47.0,24.0,Low
698,India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-03-03 15:00:00,14.675886,77.593027,PM2.5,56.0,65.0,60.0,Moderate
699,India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-03-03 15:00:00,14.675886,77.593027,CO,12.0,26.0,17.0,Low
700,India,Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",2026-03-03 15:00:00,11.654054,92.734055,PM10,,,,Unknown
701,India,Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",2026-03-03 15:00:00,11.654054,92.734055,OZONE,,,,Unknown
702,India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",2026-03-03 15:00:00,26.088131,87.938403,OZONE,31.0,34.0,32.0,Low
703,India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",2026-03-03 15:00:00,27.308328,84.531742,PM10,109.0,217.0,148.0,High
704,India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",2026-03-03 15:00:00,26.63086,84.90051,NH3,3.0,3.0,3.0,Low
705,India,Bihar,Munger,"Town Hall, Munger - BSPCB",2026-03-03 15:00:00,25.376776,86.471523,PM10,34.0,102.0,65.0,Moderate
706,India,Bihar,Munger,"Town Hall, Munger - BSPCB",2026-03-03 15:00:00,25.376776,86.471523,NO2,4.0,5.0,5.0,Low
707,India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",2026-03-03 15:00:00,26.11442,85.39813,PM10,102.0,171.0,132.0,High
708,India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",2026-03-03 15:00:00,26.11442,85.39813,NH3,13.0,24.0,18.0,Low
709,India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",2026-03-03 15:00:00,26.11442,85.39813,CO,20.0,88.0,40.0,Low
710,India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",2026-03-03 15:00:00,26.140335,85.365019,PM2.5,67.0,90.0,85.0,Moderate
711,India,Bihar,Patna,"Samanpura, Patna - BSPCB",2026-03-03 15:00:00,25.596727,85.085624,NO2,33.0,44.0,36.0,Low
712,India,Bihar,Patna,"Samanpura, Patna - BSPCB",2026-03-03 15:00:00,25.596727,85.085624,NH3,14.0,15.0,14.0,Low
713,India,Bihar,Patna,"Samanpura, Patna - BSPCB",2026-03-03 15:00:00,25.596727,85.085624,OZONE,66.0,181.0,148.0,High
714,India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",2026-03-03 15:00:00,25.366336,87.117468,PM2.5,72.0,130.0,94.0,Moderate
715,India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",2026-03-03 15:00:00,25.366336,87.117468,OZONE,2.0,46.0,18.0,Low
716,India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",2026-03-03 15:00:00,25.0328,85.41948,NH3,3.0,3.0,3.0,Low
717,India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",2026-03-03 15:00:00,25.0328,85.41948,CO,37.0,48.0,42.0,Low
718,India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",2026-03-03 15:00:00,25.892357,86.590325,PM10,63.0,197.0,137.0,High
719,India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",2026-03-03 15:00:00,25.892357,86.590325,CO,34.0,40.0,36.0,Low
720,India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",2026-03-03 15:00:00,25.859655,85.77944,SO2,12.0,28.0,22.0,Low
721,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2026-03-03 15:00:00,28.647622,77.315809,PM10,117.0,417.0,275.0,High
722,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2026-03-03 15:00:00,28.695381,77.181665,PM2.5,104.0,315.0,214.0,High
723,India,Delhi,Delhi,"Bawana, Delhi - DPCC",2026-03-03 15:00:00,28.7762,77.051074,PM10,143.0,247.0,185.0,High
724,India,Delhi,Delhi,"Bawana, Delhi - DPCC",2026-03-03 15:00:00,28.7762,77.051074,NO2,8.0,45.0,19.0,Low
725,India,Delhi,Delhi,"Bawana, Delhi - DPCC",2026-03-03 15:00:00,28.7762,77.051074,CO,34.0,72.0,50.0,Low
726,India,Delhi,Delhi,"Bawana, Delhi - DPCC",2026-03-03 15:00:00,28.7762,77.051074,OZONE,11.0,95.0,52.0,Moderate
727,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2026-03-03 15:00:00,28.72565,77.201157,NO2,65.0,124.0,86.0,Moderate
728,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2026-03-03 15:00:00,28.72565,77.201157,OZONE,12.0,295.0,277.0,High
729,India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",2026-03-03 15:00:00,21.219665,81.630094,PM2.5,15.0,86.0,54.0,Moderate
730,India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",2026-03-03 15:00:00,21.219665,81.630094,NO2,10.0,69.0,34.0,Low
731,India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",2026-03-03 15:00:00,21.237755,81.705301,CO,15.0,73.0,43.0,Low
732,India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",2026-03-03 15:00:00,21.237755,81.705301,OZONE,7.0,33.0,13.0,Low
733,India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",2026-03-03 15:00:00,21.371751,81.664929,PM10,56.0,148.0,100.0,Moderate
734,India,Delhi,Delhi,"Alipur, Delhi - DPCC",2026-03-03 15:00:00,28.815329,77.15301,PM2.5,92.0,334.0,178.0,High
735,India,Delhi,Delhi,"Alipur, Delhi - DPCC",2026-03-03 15:00:00,28.815329,77.15301,PM10,135.0,233.0,173.0,High
736,India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",2026-03-03 15:00:00,21.194815,81.31477,PM2.5,10.0,36.0,23.0,Low
737,India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",2026-03-03 15:00:00,21.185571,81.343175,PM2.5,1.0,81.0,35.0,Low
738,India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",2026-03-03 15:00:00,21.185571,81.343175,PM10,18.0,88.0,42.0,Low
739,India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",2026-03-03 15:00:00,21.224231,81.40835,PM2.5,17.0,81.0,41.0,Low
740,India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",2026-03-03 15:00:00,21.224231,81.40835,OZONE,4.0,17.0,14.0,Low
741,India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",2026-03-03 15:00:00,22.118125,83.140608,OZONE,98.0,98.0,98.0,Moderate
742,India,Chhattisgarh,Korba,"Rampur, Korba - CECB",2026-03-03 15:00:00,22.368195,82.746431,NO2,10.0,42.0,22.0,Low
743,India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",2026-03-03 15:00:00,24.952822,84.002396,PM2.5,14.0,113.0,40.0,Low
744,India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",2026-03-03 15:00:00,26.227167,84.357043,PM2.5,43.0,88.0,58.0,Moderate
745,India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",2026-03-03 15:00:00,26.227167,84.357043,PM10,63.0,120.0,84.0,Moderate
746,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",2026-03-03 15:00:00,30.751462,76.762879,SO2,4.0,13.0,8.0,Low
747,India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",2026-03-03 15:00:00,30.719859,76.738637,NO2,16.0,75.0,31.0,Low
748,India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ",2026-03-03 15:00:00,28.594169,77.1251,OZONE,2.0,54.0,37.0,Low
749,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",2026-03-03 15:00:00,28.656756,77.227234,PM2.5,97.0,253.0,180.0,High
750,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",2026-03-03 15:00:00,28.656756,77.227234,NO2,10.0,42.0,20.0,Low
751,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",2026-03-03 15:00:00,28.656756,77.227234,NH3,8.0,11.0,9.0,Low
752,India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2026-03-03 15:00:00,28.615828,77.271992,PM10,138.0,233.0,167.0,High
753,India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2026-03-03 15:00:00,28.615828,77.271992,SO2,45.0,57.0,54.0,Moderate
754,India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",2026-03-03 15:00:00,22.348441,82.549611,SO2,4.0,18.0,11.0,Low
755,India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",2026-03-03 15:00:00,22.12665,83.483212,NO2,16.0,63.0,40.0,Low
756,India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",2026-03-03 15:00:00,22.12665,83.483212,SO2,2.0,90.0,19.0,Low
757,India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",2026-03-03 15:00:00,22.191017,83.519701,SO2,,,,Unknown
758,India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",2026-03-03 15:00:00,21.258815,81.578979,NH3,,,,Unknown
759,India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",2026-03-03 15:00:00,25.586562,85.043586,CO,42.0,78.0,49.0,Low
760,India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",2026-03-03 15:00:00,25.610369,85.132568,OZONE,47.0,49.0,48.0,Low
761,India,Bihar,Patna,"Muradpur, Patna - BSPCB",2026-03-03 15:00:00,25.619651,85.147382,NO2,10.0,14.0,11.0,Low
762,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",2026-03-03 15:00:00,28.530785,77.271255,PM2.5,85.0,336.0,226.0,High
763,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",2026-03-03 15:00:00,28.530785,77.271255,NO2,31.0,127.0,70.0,Moderate
764,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",2026-03-03 15:00:00,28.530785,77.271255,SO2,20.0,31.0,24.0,Low
765,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",2026-03-03 15:00:00,28.530785,77.271255,CO,39.0,119.0,86.0,Moderate
766,India,Delhi,Delhi,"Patparganj, Delhi - DPCC",2026-03-03 15:00:00,28.623763,77.287209,PM10,142.0,262.0,183.0,High
767,India,Delhi,Delhi,"Patparganj, Delhi - DPCC",2026-03-03 15:00:00,28.623763,77.287209,NH3,5.0,8.0,7.0,Low
768,India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",2026-03-03 15:00:00,28.674045,77.131023,NO2,20.0,55.0,34.0,Low
769,India,Delhi,Delhi,"Pusa, Delhi - DPCC",2026-03-03 15:00:00,28.639652,77.146275,PM2.5,120.0,362.0,248.0,High
770,India,Delhi,Delhi,"Pusa, Delhi - DPCC",2026-03-03 15:00:00,28.639652,77.146275,PM10,165.0,366.0,223.0,High
771,India,Delhi,Delhi,"Pusa, Delhi - DPCC",2026-03-03 15:00:00,28.639652,77.146275,SO2,12.0,29.0,19.0,Low
772,India,Delhi,Delhi,"R K Puram, Delhi - DPCC",2026-03-03 15:00:00,28.563262,77.186937,PM2.5,98.0,354.0,242.0,High
773,India,Delhi,Delhi,"R K Puram, Delhi - DPCC",2026-03-03 15:00:00,28.563262,77.186937,PM10,137.0,281.0,194.0,High
774,India,Delhi,Delhi,"Rohini, Delhi - DPCC",2026-03-03 15:00:00,28.732528,77.11992,PM2.5,93.0,346.0,237.0,High
775,India,Delhi,Delhi,"Rohini, Delhi - DPCC",2026-03-03 15:00:00,28.732528,77.11992,NO2,9.0,56.0,25.0,Low
776,India,Delhi,Delhi,"Shadipur, Delhi - CPCB",2026-03-03 15:00:00,28.651478,77.147311,PM2.5,176.0,315.0,256.0,High
777,India,Delhi,Delhi,"Sirifort, Delhi - CPCB",2026-03-03 15:00:00,28.550425,77.215938,PM2.5,100.0,345.0,236.0,High
778,India,Delhi,Delhi,"Sirifort, Delhi - CPCB",2026-03-03 15:00:00,28.550425,77.215938,CO,10.0,40.0,22.0,Low
779,India,Delhi,Delhi,"Sirifort, Delhi - CPCB",2026-03-03 15:00:00,28.550425,77.215938,OZONE,7.0,37.0,18.0,Low
780,India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",2026-03-03 15:00:00,28.710508,77.249485,PM2.5,92.0,325.0,226.0,High
781,India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",2026-03-03 15:00:00,28.710508,77.249485,PM10,133.0,197.0,165.0,High
782,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",2026-03-03 15:00:00,28.571027,77.071901,SO2,16.0,47.0,29.0,Low
783,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2026-03-03 15:00:00,28.562776,77.118005,PM2.5,96.0,308.0,150.0,High
784,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2026-03-03 15:00:00,28.562776,77.118005,PM10,131.0,256.0,167.0,High
785,India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2026-03-03 15:00:00,28.493624,77.201159,OZONE,14.0,64.0,46.0,Low
786,India,Delhi,Delhi,"JNU, Delhi - DPCC",2026-03-03 15:00:00,28.540721,77.168544,OZONE,2.0,31.0,22.0,Low
